717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
717.9087820863901	303.0697804767836	331.6219484986508	474.963523908093	873.7037561081098	1035.5387041012784
